회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지,총구매액,가루,건강일반,건어물,견과,과실주,과일,과일채소,과자,기름/식초,김장채소,김치,꿀,냉동수산,닭/오리,돼지,두부/유부,떡,말린나물/건재,멥쌀,밀가공,밑반찬,버섯,보리/혼합곡,빵,뿌리채소,생물수산,생활용품,섬유,세제/세안,소,소금,소스/기타양념,손질한채소,수산가공,식기/편백,식사대용,쌈채소류,알,양념채소,어묵/묵,열매채소,유색미/발아미,유제품,육가공,음료,잎/줄기채소,장,잼/병조림/기타,전통주,절임/장아찌,중량(정육),즉석조리,차,찹쌀,콩/화본/깨,콩나물,해조,홍삼/녹용,화장품
822679424,정상회원,여,34,부산은행,기혼,FALSE,강원도,강릉시,304773,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,7,4,0,4,0,0,3,0,8,1,0,0,1,0,0,0,0,0,1,0,0,0
822770368,정상회원,여,33,연결앱결제,기혼,TRUE,경기도,용인시,1380576,0,0,0,0,0,2,0,0,0,0,0,0,3,6,2,8,0,0,0,6,4,1,0,8,9,0,5,0,0,0,0,2,0,0,0,0,0,14,7,6,10,0,0,9,11,6,0,5,0,4,6,0,2,0,0,3,6,0,0
823095168,정상회원,여,33,롯데카드,기혼,FALSE,전라북도,군산시,13401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823228800,정상회원,여,28,하나은행,기혼,FALSE,경기도,의정부시,587152,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,6,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,12,2,1,1,0,0,1,7,3,1,1,0,3,0,0,0,0,0,2,5,0,0
823234368,정상회원,여,41,농협중앙회,미혼,0,경상남도,창원시,1625906,7,0,4,1,0,1,7,0,3,0,1,0,1,0,0,2,4,0,1,7,9,0,0,2,2,2,0,0,4,0,0,11,0,0,2,3,0,10,2,0,9,4,2,8,5,8,0,9,0,0,0,3,1,1,1,0,2,0,0
823793024,정상회원,여,26,신한은행,미혼,FALSE,서울특별시,강남구,457160,1,0,0,4,0,1,1,6,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0
823826432,정상회원,여,37,신한은행,미혼,0,경기도,수원시,218721,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0
824340544,정상회원,여,32,연결앱결제,미혼,FALSE,서울특별시,서초구,534292,1,1,0,1,0,0,1,2,0,0,1,0,0,4,3,2,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,5,1,6,1,1,0,0,0,0,0,0,1,0,0,0,2,0
824466752,정상회원,여,40,국민카드,미혼,FALSE,인천광역시,연수구,8591021,5,5,11,2,0,26,48,18,3,0,2,1,14,17,17,14,10,1,0,10,14,11,1,35,18,12,9,2,1,17,1,7,1,11,1,11,9,27,13,14,36,0,23,20,23,38,5,1,0,4,0,3,1,0,1,6,6,1,2
824622656,정상회원,여,45,우리은행,기혼,FALSE,강원도,춘천시,111611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
824672768,정상회원,여,66,신한은행,기혼,FALSE,경기도,가평군,807705,3,0,0,2,0,2,1,0,0,0,0,0,0,3,0,0,9,5,0,3,0,0,1,0,7,2,0,0,0,2,0,0,0,4,0,0,0,3,3,0,9,0,0,2,2,17,1,0,0,0,0,2,0,0,0,0,0,0,0
824765568,정상회원,여,41,신한은행,기혼,TRUE,경기도,용인시,1155899,2,3,2,0,0,4,0,9,3,0,0,0,3,3,2,9,2,1,0,3,4,1,0,0,5,0,0,0,1,0,1,0,0,0,0,1,1,4,6,2,1,0,4,5,6,11,1,0,0,3,0,0,0,0,1,6,0,0,1
824782272,정상회원,여,35,하나은행,미혼,FALSE,경기도,김포시,405038,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,2,1,0,0,2,0,0,0,9,2,0,0,0,1,0,0,1
824819392,정상회원,여,41,우리은행,기혼,0,경기도,용인시,466826,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,3,0,4,0,0,2,0,0,0,0,0,0,2,0,1,0,1,2,10,2,1,2,0,3,1,2,15,0,1,0,0,0,0,0,0,0,1,6,0,0
824865792,정상회원,여,53,국민은행,미혼,FALSE,경기도,부천시,10529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
824899200,정상회원,여,52,국민카드,기혼,TRUE,서울특별시,성동구,500499,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,2,5,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,6,1,4,0,0,0,6,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0
825376192,정상회원,여,60,농협중앙회,0,FALSE,경기도,파주시,139082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
825480128,정상회원,여,29,새마을금고,0,FALSE,경기도,의정부시,68343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825691712,정상회원,여,46,국민은행,0,FALSE,서울특별시,중구,386141,1,0,0,2,0,0,0,3,0,0,0,0,2,1,0,16,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0
825775232,정상회원,여,61,광주은행,미혼,0,서울특별시,동작구,398556,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0
825804928,정상회원,여,31,신한은행,0,FALSE,충청남도,서천군,75812,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
825840192,정상회원,여,47,롯데카드,기혼,FALSE,경상남도,사천시,6853199,14,0,6,3,0,5,10,3,2,0,1,0,18,7,10,9,13,11,3,22,0,23,1,10,13,20,7,0,1,1,0,11,2,6,0,0,6,5,14,7,36,1,0,4,11,63,5,3,3,7,0,3,0,7,19,10,7,0,0
825895872,정상회원,여,71,국민은행,0,FALSE,대구광역시,북구,127309,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
825908864,정상회원,여,42,기업은행,기혼,FALSE,제주특별자치도,제주시,341148,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825964544,정상회원,여,25,롯데카드,미혼,FALSE,경상북도,포항시,53796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826055488,정상회원,여,41,연결앱결제,미혼,FALSE,서울특별시,중구,112759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
826072192,정상회원,여,38,농협중앙회,미혼,TRUE,경상북도,상주시,174101,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0
826075904,정상회원,여,56,신한카드,미혼,FALSE,서울특별시,마포구,741163,0,0,0,0,0,2,0,8,0,0,0,0,0,1,0,12,2,0,0,0,0,2,0,0,4,5,0,0,0,2,0,0,0,3,0,0,6,5,3,1,11,0,12,0,2,13,0,0,0,0,0,0,0,0,0,6,0,0,0
826116736,정상회원,여,61,농협중앙회,기혼,TRUE,경기도,고양시,2730728,2,1,9,6,0,8,5,14,1,0,0,1,4,0,0,1,4,0,4,9,3,2,0,3,10,0,9,0,7,0,0,16,0,4,2,0,2,2,26,1,15,0,1,0,9,21,3,0,0,1,0,6,1,1,7,0,5,0,8
826146432,정상회원,여,37,하나은행,0,FALSE,부산광역시,금정구,103185,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0
826194688,정상회원,여,29,연결앱결제,기혼,TRUE,제주특별자치도,서귀포시,38385,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826261504,정상회원,여,37,롯데카드,미혼,TRUE,전라남도,광양시,98401,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
826315328,정상회원,여,42,신한카드,기혼,FALSE,부산광역시,남구,942649,0,0,2,0,0,2,1,0,0,0,0,0,1,1,0,7,1,2,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,9,3,4,0,0,0,6,2,2,0,0,0,0,8,0,0,0,0,1,0,0,0
826335744,정상회원,여,35,기업은행,미혼,FALSE,경기도,고양시,97923,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
826354304,정상회원,여,38,연결앱결제,미혼,FALSE,대구광역시,달서구,250404,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,5,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,0,0,0
826419264,정상회원,여,59,신한은행,기혼,FALSE,경기도,성남시,90552,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
826523200,정상회원,여,30,광주은행,기혼,FALSE,충청남도,아산시,176606,2,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
826706944,정상회원,여,72,삼성카드,미혼,FALSE,강원도,인제군,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826749632,정상회원,여,46,농협중앙회,미혼,FALSE,대구광역시,달성군,185442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0
826922240,정상회원,여,30,신협중앙회,미혼,FALSE,경기도,안산시,349617,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,2,0,1,0,0,0,1,3,0,0,0,1,1,0,1,0
826931520,정상회원,여,33,씨티은행,기혼,FALSE,경상북도,경산시,56667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826938944,정상회원,여,42,국민은행,미혼,0,서울특별시,마포구,684206,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,9,3,3,8,2,0,0,0,5,1,0,0,0,5,0,0,0,0,3,0,1,0
827076288,정상회원,여,34,신한은행,미혼,FALSE,경기도,용인시,132344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0
827170944,정상회원,여,38,신한은행,기혼,FALSE,대전광역시,서구,85383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827211776,정상회원,여,32,광주은행,기혼,0,경상북도,포항시,86149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827354688,정상회원,여,40,삼성카드,0,TRUE,경상남도,김해시,113524,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
827356544,정상회원,여,28,기업은행,기혼,TRUE,대전광역시,유성구,36947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
827401088,정상회원,여,41,롯데카드,기혼,FALSE,충청북도,청주시,1212016,4,1,2,0,0,2,3,2,1,0,0,0,0,2,0,3,0,3,0,2,1,5,0,1,1,0,3,0,0,2,0,3,0,0,1,1,4,11,9,0,6,1,3,0,4,6,0,0,0,1,0,0,2,0,0,1,0,1,0
827486464,정상회원,여,34,연결앱결제,기혼,FALSE,서울특별시,강남구,435722,8,0,0,0,0,2,0,6,0,0,0,0,0,0,0,4,0,0,2,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1
827564416,정상회원,여,51,롯데카드,0,FALSE,경기도,김포시,2357994,10,3,9,1,0,0,3,1,7,0,0,3,1,0,2,11,2,4,0,1,9,4,1,0,3,1,1,0,1,3,1,1,0,0,0,0,0,27,1,0,0,2,2,1,2,9,1,0,0,13,5,0,3,1,10,12,25,0,0
827597824,정상회원,여,51,롯데카드,0,FALSE,경기도,용인시,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827603392,정상회원,여,70,하나은행,0,FALSE,대구광역시,북구,932436,1,0,0,1,0,1,0,16,0,0,3,0,1,0,0,1,0,0,2,0,15,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,5,1,0,1,0,2,0,1,3,1,0,0,0,2,3,1,0,0,1,1,0,0
827644224,정상회원,여,32,현대카드,기혼,FALSE,경상남도,창원시,159567,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
827937472,정상회원,여,28,롯데카드,0,TRUE,경기도,수원시,133588,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827989440,정상회원,여,40,새마을금고,미혼,FALSE,경기도,시흥시,74471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828052544,정상회원,여,52,연결앱결제,0,FALSE,경상북도,구미시,46903,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828293824,정상회원,여,47,농협중앙회,0,FALSE,경상북도,구미시,27376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
828761536,정상회원,여,29,국민은행,미혼,FALSE,충청북도,음성군,17421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828815360,정상회원,여,30,롯데카드,0,TRUE,전라남도,목포시,91701,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
828859904,정상회원,여,37,연결앱결제,0,FALSE,광주광역시,광산구,179095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
829197696,정상회원,여,35,기업은행,기혼,0,강원도,춘천시,47668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
829208832,정상회원,여,33,연결앱결제,기혼,FALSE,부산광역시,연제구,179954,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
829535488,정상회원,여,51,신한은행,기혼,TRUE,울산광역시,동구,1178874,4,0,0,0,0,0,0,1,0,0,1,0,1,3,0,7,1,0,0,1,4,1,0,0,1,3,0,0,0,0,0,1,0,1,0,2,0,11,1,4,0,0,5,11,2,2,0,0,0,1,16,0,0,0,1,5,1,0,0
829598592,정상회원,여,50,신한은행,미혼,0,대구광역시,달성군,102539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
829678400,정상회원,여,54,부산은행,미혼,FALSE,경상북도,경산시,73609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
829778624,정상회원,여,39,국민은행,미혼,FALSE,경상남도,창원시,38288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829795328,정상회원,여,52,연결앱결제,미혼,FALSE,충청북도,청주시,99434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
829871424,정상회원,여,39,신한카드,기혼,FALSE,서울특별시,강남구,54752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
830101568,정상회원,여,34,새마을금고,기혼,FALSE,경상남도,진주시,691773,2,2,0,0,0,0,0,0,1,0,0,0,0,1,4,11,6,0,0,1,0,2,0,3,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,3,4,0,1,2,2,3,0,0,0,0,0,1,1,0,0,2,2,0,0
830457920,정상회원,여,42,신한은행,0,FALSE,경기도,하남시,80597,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830576704,정상회원,여,37,롯데카드,기혼,0,경상북도,구미시,58963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
830780864,정상회원,여,46,농협중앙회,미혼,0,충청남도,아산시,499818,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,33,2,1,0,0,0,2,0,1,7,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,4,1,1,0,0,2,0,0,0,0,7,0,0,0
830860672,정상회원,여,37,신한은행,기혼,FALSE,부산광역시,부산진구,1107487,0,0,0,0,0,1,1,4,2,0,0,0,0,3,0,13,0,0,0,2,0,5,0,8,2,0,1,0,0,1,0,1,0,0,0,1,3,7,2,0,2,0,33,0,6,2,0,2,0,0,0,0,0,0,0,2,1,0,2
830866240,탈퇴,여,38,국민카드,미혼,FALSE,충청북도,제천시,24887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
831057408,정상회원,여,32,국민은행,미혼,FALSE,전라남도,목포시,410355,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,6,2,0,3,0,2,0,0,0,0,0,0,2,2,3,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,7
831270848,정상회원,여,57,우리은행,기혼,FALSE,인천광역시,남동구,7275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831281984,정상회원,여,34,국민은행,기혼,FALSE,전라북도,군산시,151428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0
831345088,정상회원,여,52,신한은행,미혼,FALSE,서울특별시,노원구,309179,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
831346944,정상회원,여,29,롯데카드,기혼,FALSE,경기도,이천시,4735386,1,2,0,2,0,11,13,8,0,0,2,0,13,5,13,3,2,0,2,10,8,12,0,8,8,0,5,0,4,14,0,10,0,1,1,3,11,10,7,12,3,0,33,25,24,12,0,0,0,3,0,0,1,1,0,6,2,0,7
831358080,정상회원,남,54,우리은행,미혼,TRUE,경상남도,창원시,93894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
831454592,정상회원,여,31,연결앱결제,미혼,TRUE,경기도,김포시,2013208,5,0,3,4,0,6,11,9,5,0,5,0,4,7,1,15,0,1,8,16,15,15,0,8,8,3,4,0,5,0,0,1,1,2,0,2,6,5,10,0,7,5,11,1,4,20,1,0,1,0,0,0,0,0,1,3,2,0,1
831777536,정상회원,여,39,연결앱결제,기혼,FALSE,전라북도,군산시,64453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
831859200,정상회원,여,61,현대카드,기혼,FALSE,경기도,고양시,727952,1,1,0,1,0,6,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,4,3,0,0,0,0,2,5,0,0,1,0,0,0,3,9,0,4,0,6,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0
831862912,정상회원,여,43,연결앱결제,미혼,FALSE,경상남도,김해시,110187,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
832028096,정상회원,여,28,새마을금고,기혼,FALSE,서울특별시,도봉구,114005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
832093056,정상회원,여,64,신한은행,기혼,0,충청남도,홍성군,3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
